# LAMMPS data file for MOF_7711
# Cell parameters: a=21.495 b=26.719 c=31.702
# Cell angles: alpha=90.0° beta=90.0° gamma=90.0°
# <<Zeo++>>
# Framework_density: 0.561684 g/cm3
# Accessible_surface_area: 3470.860000 m2/g
# Void_fraction: 0.540460
# Accessible_volume: 0.962175 cm3/g
# Largest_included_sphere_diameter: 12.358030 A
# Largest_free_sphere_diameter: 8.347690 A
# Pore_limiting_diameter: 12.358030 A
# <<Zeo++>>
508 atoms
0 bonds
0 angles
0 dihedrals
0 impropers

7 atom types

0.0 21.495000 xlo xhi
0.0 26.719000 ylo yhi
0.0 31.702000 zlo zhi

Masses

1 12.011  # C
2 35.450  # Cl
3 1.008  # H
4 15.999  # O
5 65.380  # Zn
6 2.016  # H2 (GCMC insert - neutral charge)
7 16.043  # CH4 (GCMC insert - neutral charge)

Atoms  

1 1 5 0.841714 13.055848 7.344786 25.110837
2 1 5 0.841714 19.186652 6.014714 25.110837
3 1 5 0.841714 8.439152 20.704286 22.442163
4 1 5 0.841714 2.308348 19.374214 22.442163
5 1 5 0.841714 8.439152 19.374214 6.591163
6 1 5 0.841714 2.308348 20.704286 6.591163
7 1 5 0.841714 13.055848 6.014714 9.259837
8 1 5 0.841714 19.186652 7.344786 9.259837
9 1 5 1.020336 5.373750 20.039250 22.975390
10 1 5 1.020336 16.121250 6.679750 24.577610
11 1 5 1.020336 16.121250 6.679750 8.726610
12 1 5 1.020336 5.373750 20.039250 7.124390
13 1 5 0.957281 4.559519 17.562132 20.824410
14 1 5 0.957281 6.187981 22.516368 20.824410
15 1 5 0.957281 16.935481 4.202632 26.728590
16 1 5 0.957281 15.307019 9.156868 26.728590
17 1 5 0.957281 16.935481 9.156868 10.877590
18 1 5 0.957281 15.307019 4.202632 10.877590
19 1 5 0.957281 4.559519 22.516368 4.973410
20 1 5 0.957281 6.187981 17.562132 4.973410
21 1 3 0.376805 14.831550 6.671734 26.610659
22 1 3 0.376805 17.410950 6.687766 26.610659
23 1 3 0.376805 6.663450 20.031234 20.942341
24 1 3 0.376805 4.084050 20.047266 20.942341
25 1 3 0.376805 6.663450 20.047266 5.091341
26 1 3 0.376805 4.084050 20.031234 5.091341
27 1 3 0.376805 14.831550 6.687766 10.759659
28 1 3 0.376805 17.410950 6.671734 10.759659
29 1 3 0.129032 10.534485 10.529156 24.398810
30 1 3 0.129032 0.213015 2.830344 24.398810
31 1 3 0.129032 10.960515 23.888656 23.154190
32 1 3 0.129032 21.281985 16.189844 23.154190
33 1 3 0.129032 10.960515 16.189844 7.303190
34 1 3 0.129032 21.281985 23.888656 7.303190
35 1 3 0.129032 10.534485 2.830344 8.547810
36 1 3 0.129032 0.213015 10.529156 8.547810
37 1 3 0.139754 8.979536 12.418991 22.722091
38 1 3 0.139754 1.767964 0.940509 22.722091
39 1 3 0.139754 12.515464 25.778491 24.830909
40 1 3 0.139754 19.727036 14.300009 24.830909
41 1 3 0.139754 12.515464 14.300009 8.979909
42 1 3 0.139754 19.727036 25.778491 8.979909
43 1 3 0.139754 8.979536 0.940509 6.871091
44 1 3 0.139754 1.767964 12.418991 6.871091
45 1 3 0.129032 8.032467 12.140846 24.000950
46 1 3 0.129032 2.715033 1.218654 24.000950
47 1 3 0.139754 13.462533 25.500346 23.552050
48 1 3 0.139754 18.779967 14.578154 23.552050
49 1 3 0.129032 13.462533 14.578154 7.701050
50 1 3 0.129032 18.779967 25.500346 7.701050
51 1 3 0.129032 8.032467 1.218654 8.149950
52 1 3 0.129032 2.715033 12.140846 8.149950
53 1 3 0.129032 6.958361 14.563458 22.639983
54 1 3 0.129032 3.789139 25.515042 22.639983
55 1 3 0.129032 14.536639 1.203958 24.913017
56 1 3 0.129032 17.705861 12.155542 24.913017
57 1 3 0.129032 14.536639 12.155542 9.062017
58 1 3 0.129032 17.705861 1.203958 9.062017
59 1 3 0.129032 6.958361 25.515042 6.788983
60 1 3 0.129032 3.789139 14.563458 6.788983
61 1 3 0.120060 8.485796 17.819703 24.539567
62 1 3 0.120060 2.261704 22.258797 24.539567
63 1 3 0.120060 13.009204 4.460203 23.013433
64 1 3 0.120060 19.233296 8.899297 23.013433
65 1 3 0.120060 13.009204 8.899297 7.162433
66 1 3 0.120060 19.233296 4.460203 7.162433
67 1 3 0.120060 8.485796 22.258797 8.688567
68 1 3 0.120060 2.261704 17.819703 8.688567
