# LAMMPS data file for MOF_4694
# Cell parameters: a=29.020 b=29.020 c=41.041
# Cell angles: alpha=90.0° beta=90.0° gamma=90.0°
# <<Zeo++>>
# Framework_density: 0.707535 g/cm3
# Accessible_surface_area: 2854.770000 m2/g
# Void_fraction: 0.512100
# Accessible_volume: 0.723774 cm3/g
# Largest_included_sphere_diameter: 21.748800 A
# Largest_free_sphere_diameter: 7.108460 A
# Pore_limiting_diameter: 21.748800 A
# <<Zeo++>>
1312 atoms
0 bonds
0 angles
0 dihedrals
0 impropers

7 atom types

0.0 29.020200 xlo xhi
0.0 29.020200 ylo yhi
0.0 41.040800 zlo zhi

Masses

1 12.011  # C
2 35.450  # Cl
3 55.845  # Fe
4 1.008  # H
5 15.999  # O
6 2.016  # H2 (GCMC insert - neutral charge)
7 16.043  # CH4 (GCMC insert - neutral charge)

Atoms  

1 1 3 1.005005 16.160769 23.668295 25.829027
2 1 3 1.002919 0.000000 7.507526 33.397772
3 1 3 1.002919 5.351905 12.859431 15.211773
4 1 3 1.002919 21.512674 0.000000 7.643028
5 1 3 1.005005 23.668295 12.859431 25.829027
6 1 3 1.002919 12.859431 5.351905 25.829027
7 1 3 1.002919 5.351905 16.160769 25.829027
8 1 3 1.002919 16.160769 23.668295 15.211773
9 1 3 1.002919 23.668295 16.160769 15.211773
10 1 3 1.005005 23.668295 16.160769 25.829027
11 1 3 1.002919 23.668295 12.859431 15.211773
12 1 3 1.002919 0.000000 21.512674 7.643028
13 1 3 1.002919 7.507526 0.000000 33.397772
14 1 3 1.002919 5.351905 16.160769 15.211773
15 1 3 1.002919 21.512674 0.000000 33.397772
16 1 3 1.002919 16.160769 5.351905 25.829027
17 1 3 1.002919 12.859431 23.668295 25.829027
18 1 3 1.002919 0.000000 7.507526 7.643028
19 1 3 1.002919 7.507526 0.000000 7.643028
20 1 3 1.002919 0.000000 21.512674 33.397772
21 1 3 1.002919 16.160769 5.351905 15.211773
22 1 3 1.002919 12.859431 23.668295 15.211773
23 1 3 1.002919 12.859431 5.351905 15.211773
24 1 3 1.002919 5.351905 12.859431 25.829027
25 1 3 1.002919 1.650669 9.158195 5.308627
26 1 3 1.002919 14.510100 22.017626 12.877372
27 1 3 1.002919 19.862005 27.369531 35.732173
28 1 3 1.002919 7.002574 14.510100 28.163428
29 1 3 1.002919 9.158195 27.369531 5.308627
30 1 3 1.002919 27.369531 19.862005 5.308627
31 1 3 1.002919 19.862005 1.650669 5.308627
32 1 3 1.002919 1.650669 9.158195 35.732173
33 1 3 1.002919 9.158195 1.650669 35.732173
34 1 3 1.002919 9.158195 1.650669 5.308627
35 1 3 1.002919 9.158195 27.369531 35.732173
36 1 3 1.002919 14.510100 7.002574 28.163428
37 1 3 1.002919 22.017626 14.510100 12.877372
38 1 3 1.002919 19.862005 1.650669 35.732173
39 1 3 1.002919 7.002574 14.510100 12.877372
40 1 3 1.002919 1.650669 19.862005 5.308627
41 1 3 1.002919 27.369531 9.158195 5.308627
42 1 3 1.002919 14.510100 22.017626 28.163428
43 1 3 1.002919 22.017626 14.510100 28.163428
44 1 3 1.002919 14.510100 7.002574 12.877372
45 1 3 1.002919 1.650669 19.862005 35.732173
46 1 3 1.002919 27.369531 9.158195 35.732173
47 1 3 1.002919 27.369531 19.862005 35.732173
48 1 3 1.002919 19.862005 27.369531 5.308627
49 1 4 0.102457 18.964701 20.607244 25.129282
50 1 4 0.102457 2.437697 4.080240 33.579583
51 1 4 0.102457 8.412956 10.055499 15.911518
52 1 4 0.102457 24.939960 26.582503 7.461217
53 1 4 0.102457 20.607244 10.055499 25.129282
54 1 4 0.102457 10.055499 8.412956 25.129282
55 1 4 0.102457 8.412956 18.964701 25.129282
56 1 4 0.102457 16.527004 23.044941 19.358945
57 1 4 0.102457 20.607244 18.964701 15.911518
58 1 4 0.102457 23.044941 16.527004 21.681855
59 1 4 0.102457 23.044941 12.493196 19.358945
60 1 4 0.102457 2.437697 24.939960 7.461217
61 1 4 0.102457 4.080240 26.582503 33.579583
62 1 4 0.102457 5.975259 16.527004 19.358945
63 1 4 0.102457 24.939960 2.437697 33.579583
64 1 4 0.102457 16.527004 5.975259 21.681855
65 1 4 0.102457 12.493196 23.044941 21.681855
66 1 4 0.102457 26.582503 4.080240 7.461217
67 1 4 0.102457 4.080240 2.437697 7.461217
68 1 4 0.102457 26.582503 24.939960 33.579583
69 1 4 0.102457 18.964701 8.412956 15.911518
70 1 4 0.102457 10.055499 20.607244 15.911518
71 1 4 0.102457 12.493196 5.975259 19.358945
72 1 4 0.102457 5.975259 12.493196 21.681855
73 1 4 0.102457 4.454601 6.097144 4.608882
74 1 4 0.102457 16.947797 18.590340 13.059183
75 1 4 0.102457 22.923056 24.565599 36.431918
76 1 4 0.102457 10.429860 12.072403 27.981617
77 1 4 0.102457 6.097144 24.565599 4.608882
78 1 4 0.102457 24.565599 22.923056 4.608882
79 1 4 0.102457 22.923056 4.454601 4.608882
80 1 4 0.102457 2.016904 8.534841 39.879345
81 1 4 0.102457 6.097144 4.454601 36.431918
82 1 4 0.102457 8.534841 2.016904 1.161455
83 1 4 0.102457 8.534841 27.003296 39.879345
84 1 4 0.102457 16.947797 10.429860 27.981617
85 1 4 0.102457 18.590340 12.072403 13.059183
86 1 4 0.102457 20.485359 2.016904 39.879345
87 1 4 0.102457 10.429860 16.947797 13.059183
88 1 4 0.102457 2.016904 20.485359 1.161455
89 1 4 0.102457 27.003296 8.534841 1.161455
90 1 4 0.102457 12.072403 18.590340 27.981617
91 1 4 0.102457 18.590340 16.947797 27.981617
92 1 4 0.102457 12.072403 10.429860 13.059183
93 1 4 0.102457 4.454601 22.923056 36.431918
94 1 4 0.102457 24.565599 6.097144 36.431918
95 1 4 0.102457 27.003296 20.485359 39.879345
96 1 4 0.102457 20.485359 27.003296 1.161455
97 1 4 0.102457 10.055499 8.412956 15.911518
98 1 4 0.102457 26.582503 24.939960 7.461217
99 1 4 0.102457 20.607244 18.964701 25.129282
100 1 4 0.102457 4.080240 2.437697 33.579583
101 1 4 0.102457 8.412956 18.964701 15.911518
102 1 4 0.102457 18.964701 20.607244 15.911518
103 1 4 0.102457 20.607244 10.055499 15.911518
104 1 4 0.102457 12.493196 5.975259 21.681855
105 1 4 0.102457 8.412956 10.055499 25.129282
106 1 4 0.102457 5.975259 12.493196 19.358945
107 1 4 0.102457 5.975259 16.527004 21.681855
108 1 4 0.102457 26.582503 4.080240 33.579583
109 1 4 0.102457 24.939960 2.437697 7.461217
110 1 4 0.102457 23.044941 12.493196 21.681855
111 1 4 0.102457 4.080240 26.582503 7.461217
112 1 4 0.102457 12.493196 23.044941 19.358945
113 1 4 0.102457 16.527004 5.975259 19.358945
114 1 4 0.102457 2.437697 24.939960 33.579583
115 1 4 0.102457 24.939960 26.582503 33.579583
116 1 4 0.102457 2.437697 4.080240 7.461217
117 1 4 0.102457 10.055499 20.607244 25.129282
118 1 4 0.102457 18.964701 8.412956 25.129282
119 1 4 0.102457 16.527004 23.044941 21.681855
120 1 4 0.102457 23.044941 16.527004 19.358945
121 1 4 0.102457 24.565599 22.923056 36.431918
122 1 4 0.102457 12.072403 10.429860 27.981617
123 1 4 0.102457 6.097144 4.454601 4.608882
124 1 4 0.102457 18.590340 16.947797 13.059183
125 1 4 0.102457 22.923056 4.454601 36.431918
126 1 4 0.102457 4.454601 6.097144 36.431918
127 1 4 0.102457 6.097144 24.565599 36.431918
128 1 4 0.102457 27.003296 20.485359 1.161455
129 1 4 0.102457 22.923056 24.565599 4.608882
130 1 4 0.102457 20.485359 27.003296 39.879345
131 1 4 0.102457 20.485359 2.016904 1.161455
132 1 4 0.102457 12.072403 18.590340 13.059183
133 1 4 0.102457 10.429860 16.947797 27.981617
134 1 4 0.102457 8.534841 27.003296 1.161455
135 1 4 0.102457 18.590340 12.072403 27.981617
136 1 4 0.102457 27.003296 8.534841 39.879345
137 1 4 0.102457 2.016904 20.485359 39.879345
138 1 4 0.102457 16.947797 10.429860 13.059183
139 1 4 0.102457 10.429860 12.072403 13.059183
140 1 4 0.102457 16.947797 18.590340 27.981617
141 1 4 0.102457 24.565599 6.097144 4.608882
142 1 4 0.102457 4.454601 22.923056 4.608882
143 1 4 0.102457 2.016904 8.534841 1.161455
144 1 4 0.102457 8.534841 2.016904 39.879345
145 1 4 0.195676 18.030250 25.093767 24.751706
146 1 4 0.194822 28.480424 6.523741 31.067886
147 1 4 0.195676 3.926433 10.989950 16.289094
148 1 4 0.195676 22.496459 0.539776 9.972914
149 1 4 0.195676 25.093767 10.989950 24.751706
150 1 4 0.195676 10.989950 3.926433 24.751706
151 1 4 0.195676 3.926433 18.030250 24.751706
152 1 4 0.195676 18.570026 24.553991 15.525735
153 1 4 0.195676 25.093767 18.030250 16.289094
154 1 4 0.195676 24.553991 18.570026 25.515065
155 1 4 0.195676 24.553991 10.450174 15.525735
156 1 4 0.195676 28.480424 22.496459 9.972914
157 1 4 0.195676 6.523741 0.539776 31.067886
158 1 4 0.195676 4.466209 18.570026 15.525735
159 1 4 0.195676 22.496459 28.480424 31.067886
160 1 4 0.195676 18.570026 4.466209 25.515065
161 1 4 0.195676 10.450174 24.553991 25.515065
162 1 4 0.195676 0.539776 6.523741 9.972914
163 1 4 0.195676 6.523741 28.480424 9.972914
164 1 4 0.195676 0.539776 22.496459 31.067886
165 1 4 0.195676 18.030250 3.926433 16.289094
166 1 4 0.195676 10.989950 25.093767 16.289094
167 1 4 0.195676 10.450174 4.466209 15.525735
168 1 4 0.195676 4.466209 10.450174 25.515065
169 1 4 0.195676 3.520150 10.583667 4.231306
170 1 4 0.195676 13.970324 21.033841 10.547486
